Date,LTP
07/28/2019,512.0
07/29/2019,510.0
07/30/2019,511.0
07/31/2019,510.0
08/01/2019,514.0
08/04/2019,510.0
08/05/2019,510.0
08/06/2019,509.0
08/07/2019,508.0
08/08/2019,490.0
08/11/2019,482.0
08/12/2019,480.0
08/13/2019,482.0
08/14/2019,477.0
08/15/2019,472.0
08/18/2019,458.0
08/19/2019,449.0
08/20/2019,450.0
08/21/2019,450.0
08/22/2019,447.0
08/25/2019,443.0
08/26/2019,446.0
08/27/2019,446.0
08/28/2019,441.0
08/29/2019,441.0
09/01/2019,436.0
09/02/2019,430.0
09/03/2019,442.0
09/04/2019,445.0
09/05/2019,446.0
09/08/2019,440.0
09/09/2019,437.0
09/10/2019,436.0
09/11/2019,437.0
09/12/2019,438.0
09/15/2019,430.0
09/16/2019,420.0
09/17/2019,423.0
09/18/2019,431.0
09/19/2019,433.0
09/22/2019,419.0
09/23/2019,417.0
09/25/2019,413.0
09/26/2019,411.0
09/29/2019,412.0
09/30/2019,417.0
10/01/2019,421.0
10/02/2019,419.0
10/03/2019,422.0
10/10/2019,425.0
10/14/2019,421.0
10/15/2019,419.0
10/16/2019,419.0
10/17/2019,423.0
10/21/2019,418.0
10/22/2019,415.0
10/23/2019,423.0
10/24/2019,417.0
10/31/2019,422.0
11/03/2019,433.0
11/04/2019,460.0
11/05/2019,458.0
11/06/2019,451.0
11/07/2019,448.0
11/10/2019,445.0
11/11/2019,453.0
11/12/2019,451.0
11/13/2019,373.0
11/14/2019,372.0
11/17/2019,355.0
11/18/2019,351.0
11/19/2019,355.0
11/20/2019,350.0
11/21/2019,353.0
11/24/2019,350.0
11/25/2019,352.0
11/26/2019,357.0
11/27/2019,357.0
11/28/2019,355.0
12/01/2019,356.0
12/02/2019,355.0
12/03/2019,357.0
12/04/2019,355.0
12/05/2019,359.0
12/08/2019,354.0
12/09/2019,360.0
12/10/2019,358.0
12/11/2019,358.0
12/12/2019,363.0
12/15/2019,374.0
12/16/2019,358.0
12/17/2019,360.0
12/18/2019,357.0
12/19/2019,358.0
12/22/2019,360.0
12/23/2019,358.0
12/24/2019,360.0
12/25/2019,359.0
12/26/2019,361.0
12/29/2019,356.0
12/30/2019,353.0
12/31/2019,360.0
01/01/2020,357.0
01/02/2020,359.0
01/05/2020,366.0
01/06/2020,364.0
01/07/2020,371.0
01/08/2020,373.0
01/09/2020,372.0
01/12/2020,392.0
01/13/2020,426.0
01/14/2020,425.0
01/15/2020,420.0
01/16/2020,420.0
01/19/2020,450.0
01/20/2020,427.0
01/21/2020,427.0
01/22/2020,429.0
01/23/2020,420.0
01/26/2020,410.0
01/27/2020,420.0
01/28/2020,420.0
01/29/2020,418.0
01/30/2020,423.0
02/02/2020,424.0
02/03/2020,457.0
02/04/2020,441.0
02/05/2020,440.0
02/06/2020,437.0
02/09/2020,429.0
02/10/2020,421.0
02/11/2020,424.0
02/12/2020,422.0
02/13/2020,422.0
02/16/2020,422.0
02/18/2020,424.0
02/19/2020,428.0
02/20/2020,430.0
02/23/2020,453.0
02/24/2020,446.0
02/25/2020,466.0
02/26/2020,472.0
02/27/2020,465.0
03/01/2020,446.0
03/02/2020,423.0
03/03/2020,430.0
03/04/2020,420.0
03/05/2020,409.0
03/10/2020,389.0
03/11/2020,417.0
03/12/2020,399.0
03/15/2020,378.0
03/16/2020,380.0
03/17/2020,375.0
03/18/2020,374.0
03/19/2020,377.0
03/22/2020,368.0
05/12/2020,361.0
05/13/2020,351.0
06/29/2020,345.0
06/30/2020,368.0
07/01/2020,373.0
07/02/2020,358.0
07/05/2020,358.0
07/06/2020,375.0
07/07/2020,379.0
07/08/2020,380.0
07/09/2020,392.0
07/12/2020,391.0
07/13/2020,382.0
07/14/2020,393.0
07/15/2020,398.0
07/16/2020,404.0
07/19/2020,436.0
07/20/2020,416.0
07/21/2020,408.0
07/22/2020,400.0
07/23/2020,404.0
07/26/2020,407.0
07/27/2020,406.0
07/28/2020,404.0
07/29/2020,400.0
07/30/2020,395.0
08/02/2020,387.0
08/03/2020,382.0
08/05/2020,384.0
08/06/2020,385.0
08/09/2020,389.0
08/10/2020,409.0
08/11/2020,400.0
08/12/2020,399.0
08/13/2020,389.0
08/16/2020,386.0
08/17/2020,388.0
08/18/2020,390.0
08/19/2020,384.0
08/20/2020,393.0
08/23/2020,391.0
08/24/2020,395.0
08/25/2020,395.0
08/26/2020,400.0
08/27/2020,401.0
08/30/2020,403.0
08/31/2020,411.0
09/02/2020,452.0
09/03/2020,438.0
09/06/2020,428.0
09/07/2020,435.0
09/08/2020,465.0
09/09/2020,466.0
09/10/2020,466.0
09/13/2020,488.0
09/14/2020,481.0
09/15/2020,479.0
09/16/2020,491.0
09/17/2020,521.0
09/20/2020,518.0
09/21/2020,515.0
09/22/2020,500.0
09/23/2020,510.0
09/24/2020,515.0
09/27/2020,510.0
09/28/2020,517.0
09/29/2020,511.0
09/30/2020,510.0
10/01/2020,510.0
10/04/2020,508.0
10/05/2020,510.0
10/06/2020,518.0
10/07/2020,523.0
10/08/2020,519.0
10/11/2020,511.0
10/12/2020,507.0
10/13/2020,500.0
10/14/2020,502.0
10/15/2020,501.0
10/18/2020,509.0
10/19/2020,525.0
10/20/2020,524.0
10/21/2020,520.0
10/22/2020,519.0
10/28/2020,519.0
10/29/2020,513.0
11/01/2020,514.0
11/02/2020,513.0
11/03/2020,514.0
11/04/2020,516.0
11/05/2020,514.0
11/08/2020,517.0
11/09/2020,516.0
11/10/2020,517.0
11/11/2020,519.0
11/12/2020,519.0
11/18/2020,517.0
11/19/2020,525.0
11/22/2020,523.0
11/23/2020,515.0
11/24/2020,515.0
11/25/2020,548.0
11/26/2020,565.0
11/29/2020,601.0
11/30/2020,620.0
12/01/2020,609.0
12/02/2020,669.0
12/03/2020,655.0
12/06/2020,610.0
12/07/2020,641.0
12/08/2020,650.0
12/09/2020,627.0
12/10/2020,622.0
12/13/2020,627.0
12/14/2020,558.0
12/15/2020,541.0
12/16/2020,525.0
12/17/2020,528.0
12/20/2020,495.0
12/21/2020,500.0
12/22/2020,517.0
12/23/2020,509.0
12/24/2020,505.0
12/27/2020,497.0
12/28/2020,500.0
12/29/2020,495.0
12/30/2020,492.0
12/31/2020,498.0
01/03/2021,526.0
01/04/2021,535.0
01/05/2021,542.0
01/06/2021,535.0
01/07/2021,560.0
01/10/2021,589.0
01/11/2021,592.0
01/12/2021,591.0
01/13/2021,592.0
01/17/2021,589.0
01/18/2021,581.0
01/19/2021,573.0
01/20/2021,588.0
01/21/2021,593.0
01/24/2021,592.0
01/25/2021,593.0
01/26/2021,592.0
01/27/2021,587.0
01/28/2021,581.0
01/31/2021,569.0
02/01/2021,576.0
02/02/2021,580.0
02/03/2021,578.0
02/04/2021,590.0
02/07/2021,621.0
02/08/2021,620.0
02/09/2021,608.0
02/10/2021,592.0
02/11/2021,582.0
02/14/2021,576.0
02/15/2021,599.0
02/16/2021,586.0
02/17/2021,582.0
02/18/2021,582.0
02/21/2021,586.0
02/22/2021,584.0
02/23/2021,584.0
02/24/2021,579.0
02/25/2021,573.0
02/28/2021,558.0
03/01/2021,560.0
03/02/2021,550.0
03/03/2021,542.0
03/04/2021,562.0
03/07/2021,559.0
03/09/2021,555.0
03/10/2021,552.0
03/14/2021,547.0
03/15/2021,539.0
03/16/2021,537.0
03/17/2021,543.0
03/18/2021,543.0
03/21/2021,541.0
03/22/2021,569.0
03/23/2021,593.0
03/24/2021,587.0
03/25/2021,570.0
03/29/2021,570.0
03/30/2021,595.0
03/31/2021,589.0
04/01/2021,590.0
04/04/2021,615.0
04/05/2021,620.0
04/06/2021,682.0
04/07/2021,681.0
04/08/2021,670.0
04/12/2021,649.0
04/13/2021,655.0
04/15/2021,655.0
04/18/2021,644.0
04/19/2021,644.0
04/20/2021,644.0
04/21/2021,638.0
04/22/2021,642.0
04/25/2021,619.0
04/26/2021,610.0
04/27/2021,629.0
04/28/2021,621.0
04/29/2021,631.0
05/02/2021,651.0
05/03/2021,639.0
05/04/2021,642.0
05/05/2021,648.0
05/06/2021,636.0
05/09/2021,631.0
05/10/2021,634.0
05/11/2021,639.0
05/12/2021,636.0
05/13/2021,640.0
05/16/2021,687.0
05/17/2021,686.0
05/18/2021,711.0
05/19/2021,700.0
05/20/2021,684.0
05/23/2021,690.0
05/24/2021,696.0
05/25/2021,705.0
05/27/2021,751.0
05/30/2021,745.0
05/31/2021,715.0
06/01/2021,707.0
06/02/2021,725.0
06/03/2021,715.0
06/06/2021,706.0
06/07/2021,708.0
06/08/2021,713.0
06/09/2021,708.0
06/10/2021,719.0
06/13/2021,752.0
06/14/2021,743.0
06/15/2021,725.0
06/16/2021,715.0
06/17/2021,719.0
06/20/2021,695.0
06/21/2021,674.0
06/22/2021,691.0
06/23/2021,677.0
06/24/2021,676.0
06/27/2021,672.0
06/28/2021,671.0
06/29/2021,660.0
06/30/2021,656.0
07/01/2021,660.0
07/04/2021,656.0
07/05/2021,653.0
07/06/2021,648.0
07/07/2021,648.0
07/08/2021,668.0
07/11/2021,670.0
07/12/2021,660.0
07/13/2021,667.0
07/14/2021,680.0
07/15/2021,687.0
07/18/2021,694.0
07/19/2021,689.0
07/20/2021,686.0
07/22/2021,684.3
07/25/2021,686.0
07/26/2021,712.0
07/27/2021,719.0
07/28/2021,707.0
07/29/2021,693.9
08/01/2021,696.0
08/02/2021,690.5
08/03/2021,698.5
08/04/2021,732.8
08/05/2021,720.0
08/08/2021,740.0
08/09/2021,732.0
08/10/2021,715.0
08/11/2021,745.0
08/12/2021,735.6
08/15/2021,705.0
08/16/2021,706.0
08/17/2021,705.3
08/18/2021,708.0
08/19/2021,700.3
08/24/2021,680.4
08/25/2021,676.1
08/26/2021,684.0
08/29/2021,672.0
08/31/2021,655.0
09/01/2021,650.0
09/02/2021,626.0
09/05/2021,600.0
09/06/2021,640.0
09/07/2021,623.0
09/08/2021,609.0
09/09/2021,610.0
09/12/2021,636.0
09/13/2021,630.1
09/14/2021,626.0
09/15/2021,615.0
09/16/2021,603.0
09/20/2021,575.0
09/21/2021,591.0
09/22/2021,603.0
09/23/2021,590.0
09/26/2021,578.0
09/27/2021,565.0
09/28/2021,551.0
09/29/2021,566.0
09/30/2021,558.0
10/03/2021,545.0
10/04/2021,540.2
10/05/2021,547.0
10/06/2021,572.1
10/10/2021,604.0
10/11/2021,602.0
10/17/2021,603.0
10/18/2021,596.0
10/19/2021,552.0
10/20/2021,570.0
10/21/2021,568.0
10/24/2021,576.1
10/25/2021,595.0
10/26/2021,600.0
10/27/2021,598.0
10/28/2021,596.0
10/31/2021,614.0
11/01/2021,605.0
11/02/2021,609.0
11/03/2021,620.0
11/08/2021,616.0
11/09/2021,606.0
11/11/2021,593.0
11/14/2021,588.5
11/15/2021,590.2
11/16/2021,614.0
11/17/2021,615.0
11/18/2021,596.0
11/21/2021,593.0
11/22/2021,592.0
11/23/2021,582.2
11/24/2021,580.1
11/25/2021,583.0
11/28/2021,566.1
11/29/2021,570.0
11/30/2021,570.0
12/01/2021,569.9
12/02/2021,561.0
12/05/2021,543.0
12/06/2021,550.0
12/07/2021,540.0
12/08/2021,524.0
12/09/2021,526.0
12/12/2021,490.2
12/13/2021,478.0
12/14/2021,503.0
12/15/2021,500.0
12/16/2021,488.1
12/20/2021,482.0
12/21/2021,490.1
12/22/2021,501.0
12/23/2021,505.0
12/26/2021,515.9
12/27/2021,503.0
12/28/2021,500.0
12/29/2021,502.9
01/02/2022,477.0
01/03/2022,481.0
01/04/2022,505.0
01/05/2022,490.0
01/06/2022,498.0
01/09/2022,512.0
01/10/2022,520.0
01/11/2022,536.1
01/12/2022,520.0
01/13/2022,535.0
01/16/2022,554.0
01/17/2022,558.0
01/18/2022,545.0
01/19/2022,536.0
01/20/2022,542.0
01/23/2022,539.0
01/24/2022,518.0
01/25/2022,516.0
01/26/2022,510.1
01/27/2022,509.0
01/30/2022,532.0
01/31/2022,520.0
02/01/2022,534.0
02/03/2022,527.0
02/06/2022,523.0
02/07/2022,524.9
02/08/2022,520.0
02/09/2022,518.0
02/10/2022,515.0
02/13/2022,500.0
02/14/2022,499.5
02/15/2022,508.0
02/16/2022,507.0
02/17/2022,508.3
02/20/2022,499.9
02/21/2022,515.0
02/22/2022,510.0
02/23/2022,510.0
02/24/2022,498.0
02/27/2022,509.9
02/28/2022,505.0
03/02/2022,490.0
03/06/2022,487.0
03/07/2022,483.9
03/09/2022,476.0
03/10/2022,488.5
03/13/2022,497.8
03/14/2022,498.0
03/15/2022,490.2
03/16/2022,489.9
03/20/2022,492.0
03/21/2022,497.9
03/22/2022,498.8
03/23/2022,487.0
03/24/2022,480.0
03/27/2022,477.0
03/28/2022,473.1
03/29/2022,472.0
03/30/2022,478.0
03/31/2022,471.9
04/03/2022,470.0
04/04/2022,470.0
04/05/2022,464.1
04/06/2022,455.8
04/07/2022,458.0
04/11/2022,453.0
04/12/2022,447.0
04/13/2022,450.0
04/17/2022,447.0
04/18/2022,442.0
04/19/2022,443.9
04/20/2022,438.0
04/21/2022,437.1
04/24/2022,460.0
04/25/2022,452.0
04/26/2022,450.0
04/27/2022,456.9
04/28/2022,448.0
05/02/2022,441.0
05/04/2022,434.6
05/05/2022,432.0
05/08/2022,431.0
05/09/2022,431.0
05/10/2022,443.0
05/11/2022,455.0
05/12/2022,453.0
05/17/2022,439.4
05/18/2022,440.0
05/19/2022,439.9
05/23/2022,430.2
05/24/2022,434.8
05/25/2022,437.5
05/26/2022,440.0
05/30/2022,428.0
05/31/2022,424.0
06/01/2022,426.0
06/02/2022,422.0
06/06/2022,415.0
06/07/2022,402.0
06/08/2022,405.0
