Date,LTP
11/12/2020,240.0
11/18/2020,238.0
11/19/2020,239.0
11/22/2020,245.0
11/23/2020,249.0
11/24/2020,251.0
11/25/2020,258.0
11/26/2020,276.0
11/29/2020,303.0
11/30/2020,269.0
12/01/2020,257.0
12/02/2020,256.0
12/03/2020,247.0
12/06/2020,236.0
12/07/2020,241.0
12/08/2020,239.0
12/09/2020,233.0
12/10/2020,231.0
12/13/2020,239.0
12/14/2020,242.0
12/15/2020,239.0
12/16/2020,238.0
12/17/2020,236.0
12/20/2020,226.0
12/21/2020,229.0
12/22/2020,243.0
12/23/2020,248.0
12/24/2020,242.0
12/27/2020,236.0
12/28/2020,235.0
12/29/2020,235.0
12/30/2020,236.0
12/31/2020,241.0
01/03/2021,263.0
01/04/2021,257.0
01/05/2021,257.0
01/06/2021,259.0
01/07/2021,263.0
01/10/2021,289.0
01/11/2021,287.0
01/12/2021,286.0
01/13/2021,284.0
01/17/2021,284.0
01/18/2021,287.0
01/19/2021,284.0
01/20/2021,283.0
01/21/2021,283.0
01/24/2021,297.0
01/25/2021,298.0
01/26/2021,294.0
01/27/2021,291.0
01/28/2021,281.0
01/31/2021,278.0
02/01/2021,280.0
02/02/2021,287.0
02/03/2021,286.0
02/04/2021,285.0
02/07/2021,285.0
02/08/2021,298.0
02/09/2021,294.0
02/10/2021,313.0
02/11/2021,317.0
02/14/2021,313.0
02/15/2021,315.0
02/16/2021,316.0
02/17/2021,320.0
02/18/2021,324.0
02/21/2021,322.0
02/22/2021,312.0
02/23/2021,311.0
02/24/2021,312.0
02/25/2021,307.0
02/28/2021,298.0
03/01/2021,307.0
03/02/2021,299.0
03/03/2021,299.0
03/04/2021,308.0
03/07/2021,306.0
03/09/2021,303.0
03/10/2021,301.0
03/14/2021,296.0
03/15/2021,292.0
03/16/2021,293.0
03/17/2021,296.0
03/18/2021,303.0
03/21/2021,306.0
03/22/2021,301.0
03/23/2021,300.0
03/24/2021,304.0
03/25/2021,300.0
03/29/2021,299.0
03/30/2021,305.0
03/31/2021,309.0
04/01/2021,314.0
04/04/2021,314.0
04/05/2021,314.0
04/06/2021,314.0
04/07/2021,315.0
04/08/2021,316.0
04/12/2021,320.0
04/13/2021,328.0
04/15/2021,339.0
04/18/2021,333.0
04/19/2021,324.0
04/20/2021,324.0
04/21/2021,316.0
04/22/2021,319.0
04/25/2021,319.0
04/26/2021,312.0
04/27/2021,319.0
04/28/2021,314.0
04/29/2021,314.0
05/02/2021,315.0
05/03/2021,314.0
05/04/2021,312.0
05/05/2021,312.0
05/06/2021,313.0
05/09/2021,320.0
05/10/2021,318.0
05/11/2021,317.0
05/12/2021,316.0
05/13/2021,319.0
05/16/2021,325.0
05/17/2021,326.0
05/18/2021,327.0
05/19/2021,328.0
05/20/2021,334.0
05/23/2021,341.0
05/24/2021,344.0
05/25/2021,337.0
05/27/2021,337.0
05/30/2021,343.0
05/31/2021,340.0
06/01/2021,338.0
06/02/2021,339.0
06/03/2021,352.0
06/06/2021,375.0
06/07/2021,365.0
06/08/2021,379.0
06/09/2021,380.0
06/10/2021,376.0
06/13/2021,380.0
06/14/2021,394.0
06/15/2021,395.0
06/16/2021,391.0
06/17/2021,386.0
06/20/2021,374.0
06/21/2021,365.0
06/22/2021,377.0
06/23/2021,366.0
06/24/2021,363.0
06/27/2021,371.0
06/28/2021,372.0
06/29/2021,365.0
06/30/2021,365.0
07/01/2021,365.0
07/04/2021,362.0
07/05/2021,360.0
07/06/2021,360.0
07/07/2021,360.0
07/08/2021,366.0
07/11/2021,378.0
07/12/2021,370.0
07/13/2021,373.0
07/14/2021,372.0
07/15/2021,371.0
07/18/2021,391.0
07/19/2021,390.0
07/20/2021,387.0
07/22/2021,392.7
07/25/2021,409.8
07/26/2021,398.8
07/27/2021,398.9
07/28/2021,392.5
07/29/2021,391.5
08/01/2021,388.0
08/02/2021,389.0
08/03/2021,388.9
08/04/2021,389.9
08/05/2021,387.2
08/08/2021,386.5
08/09/2021,383.0
08/10/2021,396.0
08/11/2021,390.0
08/12/2021,399.5
08/15/2021,394.0
08/16/2021,388.5
08/17/2021,382.0
08/18/2021,387.0
08/19/2021,380.0
08/24/2021,374.0
08/25/2021,370.0
08/26/2021,367.0
08/29/2021,362.0
08/31/2021,358.7
09/01/2021,361.0
09/02/2021,354.1
09/05/2021,342.0
09/06/2021,359.0
09/07/2021,352.0
09/08/2021,345.0
09/09/2021,343.0
09/12/2021,346.1
09/13/2021,348.0
09/14/2021,347.0
09/15/2021,340.0
09/16/2021,330.0
09/20/2021,316.1
09/21/2021,319.0
09/22/2021,334.0
09/23/2021,345.0
09/26/2021,342.0
09/27/2021,329.0
09/28/2021,303.0
09/29/2021,298.0
09/30/2021,294.2
10/03/2021,285.5
10/04/2021,286.6
10/05/2021,292.0
10/06/2021,293.5
10/10/2021,290.0
10/11/2021,290.0
10/17/2021,288.0
10/18/2021,282.0
10/19/2021,275.0
10/20/2021,282.0
10/21/2021,278.8
10/24/2021,280.0
10/25/2021,273.0
10/26/2021,279.0
10/27/2021,277.5
10/28/2021,275.6
10/31/2021,272.9
11/01/2021,272.0
11/02/2021,271.0
11/03/2021,271.7
11/08/2021,271.0
11/09/2021,264.0
11/11/2021,261.0
11/14/2021,257.2
11/15/2021,258.2
11/16/2021,268.0
11/17/2021,266.0
11/18/2021,261.0
11/21/2021,260.0
11/22/2021,259.1
11/23/2021,258.5
11/24/2021,257.0
11/25/2021,267.5
11/28/2021,260.0
11/29/2021,258.0
11/30/2021,254.5
12/01/2021,258.9
12/02/2021,252.9
12/05/2021,245.0
12/06/2021,249.0
12/07/2021,244.8
12/08/2021,243.0
12/09/2021,242.0
12/12/2021,236.0
12/13/2021,230.0
12/14/2021,240.0
12/15/2021,237.0
12/16/2021,233.5
12/20/2021,230.0
12/21/2021,241.6
12/22/2021,247.9
12/23/2021,248.4
12/26/2021,249.0
12/27/2021,244.0
12/28/2021,241.0
12/29/2021,240.0
01/02/2022,245.8
01/03/2022,252.0
01/04/2022,266.9
01/05/2022,261.0
01/06/2022,269.8
01/09/2022,280.8
01/10/2022,274.0
01/11/2022,276.0
01/12/2022,269.0
01/13/2022,271.0
01/16/2022,277.0
01/17/2022,281.0
01/18/2022,286.1
01/19/2022,282.9
01/20/2022,283.0
01/23/2022,274.0
01/24/2022,262.0
01/25/2022,260.0
01/26/2022,255.1
01/27/2022,254.2
01/30/2022,264.5
01/31/2022,261.3
02/01/2022,263.0
02/03/2022,263.0
02/06/2022,259.5
02/07/2022,260.0
02/08/2022,259.0
02/09/2022,258.0
02/10/2022,256.0
02/13/2022,247.0
02/14/2022,247.0
02/15/2022,249.5
02/16/2022,247.0
02/17/2022,247.1
02/20/2022,244.0
02/21/2022,247.5
02/22/2022,248.2
02/23/2022,246.0
02/24/2022,241.5
02/27/2022,240.1
02/28/2022,237.0
03/02/2022,232.7
03/06/2022,233.1
03/07/2022,234.0
03/09/2022,232.0
03/10/2022,237.0
03/13/2022,242.9
03/14/2022,243.1
03/15/2022,242.0
03/16/2022,239.5
03/20/2022,236.0
03/21/2022,239.0
03/22/2022,241.0
03/23/2022,237.1
03/24/2022,236.0
03/27/2022,234.0
03/28/2022,232.0
03/29/2022,231.0
03/30/2022,232.1
03/31/2022,230.5
04/03/2022,226.6
04/04/2022,225.0
04/05/2022,223.0
04/06/2022,221.0
04/07/2022,223.0
04/11/2022,221.0
04/12/2022,220.0
04/13/2022,222.0
04/17/2022,220.2
04/18/2022,216.9
04/19/2022,218.9
04/20/2022,217.9
04/21/2022,216.0
04/24/2022,226.0
04/25/2022,222.0
04/26/2022,220.0
04/27/2022,220.0
04/28/2022,221.0
05/02/2022,218.0
05/04/2022,218.0
05/05/2022,215.5
05/08/2022,215.5
05/09/2022,218.0
05/10/2022,222.5
05/11/2022,224.5
05/12/2022,226.0
05/17/2022,220.0
05/18/2022,218.0
05/19/2022,218.8
05/23/2022,212.1
05/24/2022,214.0
05/25/2022,217.0
05/26/2022,223.8
05/30/2022,213.0
05/31/2022,209.0
06/01/2022,211.0
06/02/2022,210.0
06/06/2022,204.0
06/07/2022,201.5
06/08/2022,209.0
06/09/2022,209.0
06/13/2022,201.9
06/14/2022,202.0
06/15/2022,199.7
06/16/2022,203.9
06/19/2022,200.3
06/20/2022,197.2
06/21/2022,200.2
06/22/2022,197.3
06/23/2022,194.0
06/26/2022,203.0
06/27/2022,198.0
06/28/2022,197.9
06/29/2022,201.9
06/30/2022,205.0
07/03/2022,201.0
07/04/2022,200.2
07/05/2022,198.9
07/06/2022,198.8
07/07/2022,199.0
07/11/2022,190.5
07/12/2022,190.0
