Date,LTP
10/11/2020,3472.0
10/12/2020,3466.0
10/13/2020,3470.0
10/14/2020,3459.0
10/15/2020,3465.0
10/18/2020,3531.0
10/19/2020,3570.0
10/20/2020,3616.0
10/21/2020,3675.0
10/22/2020,3695.0
10/28/2020,3749.0
10/29/2020,3719.0
11/01/2020,3735.0
11/02/2020,3730.0
11/03/2020,3722.0
11/04/2020,3751.0
11/05/2020,3752.0
11/08/2020,3840.0
11/09/2020,3964.0
11/10/2020,4109.0
11/11/2020,4519.0
11/12/2020,4460.0
11/18/2020,4775.0
11/19/2020,4955.0
11/22/2020,4760.0
11/23/2020,4650.0
11/24/2020,4799.0
11/25/2020,4825.0
11/26/2020,4740.0
11/29/2020,4650.0
11/30/2020,4817.0
12/01/2020,4770.0
12/02/2020,4980.0
12/03/2020,4950.0
12/06/2020,4601.0
12/07/2020,4784.0
12/08/2020,4724.0
12/09/2020,4748.0
12/10/2020,4820.0
12/13/2020,4995.0
12/14/2020,5179.0
12/15/2020,5298.0
12/16/2020,5235.0
12/17/2020,5480.0
12/20/2020,5096.0
12/21/2020,5160.0
12/22/2020,5271.0
12/23/2020,5120.0
12/24/2020,5100.0
12/27/2020,5029.0
12/28/2020,5008.0
12/29/2020,3062.0
12/30/2020,3368.0
12/31/2020,3430.0
01/03/2021,3421.0
01/04/2021,3415.0
01/05/2021,3383.0
01/06/2021,3359.0
01/07/2021,3400.0
01/10/2021,3459.0
01/11/2021,3462.0
01/12/2021,3441.0
01/13/2021,3440.0
01/17/2021,3455.0
01/18/2021,3483.0
01/19/2021,3460.0
01/20/2021,3459.0
01/21/2021,3446.0
01/24/2021,3790.0
01/25/2021,4169.0
01/26/2021,4162.0
01/27/2021,4148.0
01/28/2021,4162.0
01/31/2021,4058.0
02/01/2021,4098.0
02/02/2021,4216.0
02/03/2021,4195.0
02/04/2021,4252.0
02/07/2021,4677.0
02/08/2021,4910.0
02/09/2021,4779.0
02/10/2021,4747.0
02/11/2021,4678.0
02/14/2021,4500.0
02/15/2021,4689.0
02/16/2021,4619.0
02/17/2021,4600.0
02/18/2021,4705.0
02/21/2021,4799.0
02/22/2021,4800.0
02/23/2021,4734.0
02/24/2021,4790.0
02/25/2021,4710.0
02/28/2021,4578.0
03/01/2021,4600.0
03/02/2021,4485.0
03/03/2021,4329.0
03/04/2021,4495.0
03/07/2021,4376.0
03/09/2021,4300.0
03/10/2021,4295.0
03/14/2021,4120.0
03/15/2021,4092.0
03/16/2021,4060.0
03/17/2021,4122.0
03/18/2021,4377.0
03/21/2021,4499.0
03/22/2021,4400.0
03/23/2021,4362.0
03/24/2021,4420.0
03/25/2021,4367.0
03/29/2021,4349.0
03/30/2021,4360.0
03/31/2021,4390.0
04/01/2021,4370.0
04/04/2021,4288.0
04/05/2021,4195.0
04/06/2021,4275.0
04/07/2021,4231.0
04/08/2021,4205.0
04/12/2021,4184.0
04/13/2021,4151.0
04/15/2021,4159.0
04/18/2021,4115.0
04/19/2021,3994.0
04/20/2021,3953.0
04/21/2021,3892.0
04/22/2021,3886.0
04/25/2021,3797.0
04/26/2021,3701.0
04/27/2021,3870.0
04/28/2021,3850.0
04/29/2021,3850.0
05/02/2021,3910.0
05/03/2021,3909.0
05/04/2021,3915.0
05/05/2021,3886.0
05/06/2021,3826.0
05/09/2021,3826.0
05/10/2021,3855.0
05/11/2021,3929.0
05/12/2021,3920.0
05/13/2021,3903.0
05/16/2021,3960.0
05/17/2021,3966.0
05/18/2021,4239.0
05/19/2021,4145.0
05/20/2021,4121.0
05/23/2021,4090.0
05/24/2021,4097.0
05/25/2021,4054.0
05/27/2021,4003.0
05/30/2021,4011.0
05/31/2021,3961.0
06/01/2021,3921.0
06/02/2021,4000.0
06/03/2021,3976.0
06/06/2021,4112.0
